"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
289,323,561,25.8928818532192,26.4280852575839,"MP_-1",10300,8300,2500,60.4,52.7,50,60.4,"Protein",0.751,"Comparstic Spotlight F2Ba Au 240926.csv",3627,3305,-3719.70355476935,-3425.66129595557,"48",1655.24528198242,-1080.71713532748,650.044,42.481,25.259,25.148,43.387,"Polycarbonate (PC)",15.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3701.83567107355,-3406.92149705328,1,181.985243900348,0.142280117323126,FALSE
290,325,68,22.0176175144361,22.3191246967963,"MP_-1",10300,9850,3750,80.9,59,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",3627,4855,-3834.96541898432,-4968.12481352753,"501",1504.26550752822,-2654.81044921875,1801.34,69.766,34.455,34.455,68.65,"Cellulose Acetate Butyrate (CAB)",92.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3852.81544552775,-4981.01481094455,1,218.305038844296,0.100857120069226,FALSE
291,326,322,7.25328229651369,7.61955047423796,"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",3652,180,-3512.19920784516,-313.996754653805,"458",1838.94690869475,2016.37747752569,789.775,44.762,24.539,24.539,44.671,"Polyacrylamide/acrylate",68.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3518.13404436122,-309.826884200114,1,195.663887891419,0.037070112296546,FALSE
292,327,58,73.0407047555563,73.1146103377673,"MP_20",10425,5775,43750,369.1,150.9,175,369.1,"PET",0.903,"Comparstic Spotlight F2Ba Au 240926.csv",3752,780,-3656.33047899754,-903.643157312951,"26",1720.68898649869,1492.82784139555,49919.954,411.058,170.931,170.931,411.529,"Polyethylene terephtalate (PET)",92.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3636.39196655728,-833.376520330254,0,186.137088931925,0.392402745603641,FALSE
293,328,141,17.1721006540633,17.7174676245867,"MP_-1",10350,7075,1250,50,31.8,30,50,"Protein",0.679,"Comparstic Spotlight F2Ba Au 240926.csv",3677,2080,-3678.36638845661,-2202.89942354499,"711",1661.56002540065,122.52851963827,347.844,29.286,19.317,19.317,29.524,"Cellulose Acetate Butyrate (CAB)",90.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3695.52092765532,-2203.67584208753,1,185.996075694343,0.0923250697089069,FALSE
294,329,266,19.9833333316816,20.5905324816617,"MP_-1",10400,5500,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",3727,505,-3611.0023495792,-631.839337489136,"724",1750.54050083944,1713.84386103382,582.156,40.16,19.818,19.818,39.611,"Polyacrylamide/acrylate",79.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3606.54045221653,-612.360500691984,1,120.020064966481,0.166499937633449,FALSE
295,331,616,24.4405849915338,25.0421920570973,"MP_-1",10450,8350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3777,3355,-3872.69234241228,-3464.2638096629,"76",1460.06230360057,-1140.42016400899,631.425,30.85,27.197,26.979,32.302,"Polyvinyl Chloride (PVC)",11.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3897.0186494554,-3466.62452573479,1,180.222481828346,0.135613408180742,FALSE
296,332,221,11.9698108125244,12.1327532569778,"MP_-1",10500,4350,4375,104.1,53.5,75,104.1,"Protein",0.839,"Comparstic Spotlight F2Ba Au 240926.csv",3827,-645,-3624.99925790822,520.005328078121,"469",1720.11491891521,2846.47920323202,3365.566,87.167,63.385,63.385,86.684,"Polyacrylamide/acrylate",84.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3636.96603414076,520.274841506216,1,271.593068777012,0.044072593113015,FALSE
297,333,209,5.11163507638037,5.54130559224401,"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",3927,-2495,-3586.9424211079,2368.44642093594,"541",1771.78100142805,4689.81021377354,787.963,35.316,29.227,29.116,36.779,"Polyacrylamide/acrylate",86.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3585.29995162792,2363.60585204774,1,300.68520053395,0.0169999556589524,FALSE
298,334,36,13.7073723720537,13.8938194963824,"MP_-1",10600,5725,6250,115.1,69.1,95,115.1,"Protein",0.874,"Comparstic Spotlight F2Ba Au 240926.csv",3927,730,-3826.76146116808,-840.872833367004,"123",1522.06160261598,1496.2722468964,3863.686,108.347,47.843,47.843,109.227,"Cellulose Acetate Butyrate (CAB)",93.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3835.01935043999,-829.932114829404,1,180.826583513109,0.0758039670149495,FALSE
299,335,24,33.1336723538763,33.3805963513595,"MP_-1",10675,8350,6250,150,53.1,80,150,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",4002,3355,-4096.59833689853,-3447.53224872847,"28",1290.13829889167,-1106.5501765839,11240.414,162.591,102.783,101.116,164.04,"Cellulose Acetate Butyrate (CAB)",93.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4066.9426541643,-3432.7545383097,1,200.490814455883,0.165262794925536,FALSE
300,336,717,7.32994711498341,7.56072808828194,"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",4027,105,-3879.79867834411,-211.475488267668,"346",1481.30280418918,2120.85777771832,1444.104,45.63,41.396,40.669,49.071,"Polyphenylene sulphide (PPS)",5.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3875.77814886679,-205.346584007484,1,179.223951035046,0.0408982564699184,FALSE
301,337,430,5.82367374111391,6.36687259039426,"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4027,355,-3898.38930160458,-460.259926585726,"577",1462.93264151795,1861.95329757063,686.954,33.118,29.781,28.501,36.307,"Polyvinyl Chloride (PVC)",35.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3894.14831153802,-464.251064155174,1,174.780655814464,0.0333198986694268,FALSE
302,338,115,7.75943139498581,8.10000190413897,"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",4027,930,-3941.14773510369,-1032.46413471726,"337",1421.0257079242,1287.88571409461,815.316,45.664,24.85,24.843,47.238,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3936.05524513177,-1038.31864763119,1,228.653565708431,0.0339353176975176,FALSE
303,339,241,13.0775584766811,13.7052835608204,"MP_-1",10700,7350,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",4027,2355,-4047.11428768842,-2450.53543313019,"127",1302.76778572814,-113.413257170377,461.045,28.478,24.706,24.523,32.88,"Cellulose Acetate Butyrate (CAB)",82.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4054.31316732783,-2439.61761889618,1,122.923024324721,0.106388193330931,FALSE
304,340,222,12.4123294056771,12.6829191523013,"MP_-1",10750,7450,1250,50,31.8,25,50,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",4077,2455,-4104.30742465622,-2546.33108380531,"207",1242.49068946316,-227.07863869863,649.715,39.705,23.05,22.914,40.185,"Cellulose Acetate Butyrate (CAB)",84.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4114.59026359281,-2553.28300042443,1,117.843919481363,0.105328552039888,FALSE
305,341,445,36.7765594506333,37.4298482710202,"MP_-1",10750,9350,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",4077,4355,-4245.59616143587,-4437.09281502255,"79",1083.4739688403,-2087.05760916096,511.797,35.316,21.514,21.514,36.969,"Polycarbonate (PC)",32.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4273.60698421567,-4413.26197088676,1,218.129081395594,0.168599983162887,FALSE
306,342,346,31.9462620395728,32.0729331620472,"MP_-1",10900,5750,2500,60.4,52.7,50,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",4227,755,-4127.1618494758,-843.442529286235,"137",1256.26831146658,1464.69852980522,1980.617,65.448,40.495,40.078,66.247,"Polyethylene terephtalate (PET)",60.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4100.81264158939,-861.505831920584,1,256.056827225241,0.124762391168236,FALSE
307,343,456,8.91798253833372,9.18941162107485,"MP_-1",10950,5200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",4277,205,-4136.01936596635,-292.398640334412,"434",1222.3983240415,2024.98849127783,1200.564,56.755,31.033,31.033,57.637,"Polyacrylamide/acrylate",29.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4134.68262901447,-301.215870447974,1,117.709893998105,0.0757623869619427,FALSE
308,344,584,8.64438181428481,9.34213936000972,"MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv",4327,3530,-4433.03154299434,-3597.51354531248,"178",923.309113050485,-1262.69655928938,772.309,32.277,31.238,30.426,36.199,"Polyether sulphone (PES)",13.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4433.77184000549,-3588.90092101518,1,292.658692978717,0.029537416867072,FALSE
309,345,681,27.5478359280311,28.6262368853247,"MP_21",11100,2475,3750,80.9,59,50,80.9,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv",4427,-2520,-4082.65223541796,2430.5061112887,"438",1252.24983838225,4773.05001337757,34294.335,291.91,221.603,221.603,317.841,"Polyacrylamide/acrylate",7.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4104.83111467372,2446.84565165177,1,198.552599355811,0.138743265096544,FALSE
310,347,147,19.3934168952228,19.8209333497202,"MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",4527,-1295,-4273.26006472154,1218.89861283441,"773",1071.4185495873,3530.19369515197,862.442,35.707,33.385,29.852,43.055,"Polyacrylamide/acrylate",90.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4285.66240346867,1203.98933342617,1,156.669197927526,0.123785767411627,FALSE
311,348,608,28.085701570547,28.4310288656246,"MP_-1",11200,6050,5000,104.1,61.2,50,104.1,"Cellulose",0.894,"Comparstic Spotlight F2Ba Au 240926.csv",4527,1055,-4448.01192337004,-1119.67510735533,"421",886.568787708019,1189.72015732021,2048.505,81.911,45.085,45.085,82.092,"Polystyrene (PS)",12.14,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4470.51216534795,-1136.48420440559,1,55.8277491312269,0.503077806424359,FALSE
312,349,33,59.5524752759423,59.6520775148329,"MP_22",11475,7200,119375,595.1,255.4,382.5,595.1,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",4802,2205,-4807.19167251811,-2243.63383803187,"579",606.423806971718,101.288019049657,130536.836,733.367,340.6,340.6,739.551,"Polyethylene terephtalate (PET)",93.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4750.65714608426,-2224.91634267615,0,445.519474554234,0.133669746615516,FALSE
313,350,119,8.80532686467468,9.22624718090862,"MP_23",11300,5175,1875,75,31.8,52.5,75,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",4627,180,-4482.45851728559,-241.493323937935,"374",871.068962954167,2076.65457379067,4816.92,104.748,66.824,66.824,106.191,"Polyethylene terephtalate (PET)",90.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4486.01199010181,-249.549787935134,1,241.314342139433,0.0364890324653266,FALSE
314,351,146,49.1633762647195,50.6028541277202,"MP_-1",11400,3650,18750,282.9,84.4,132.5,282.9,"Cellulose",0.843,"Comparstic Spotlight F2Ba Au 240926.csv",4727,-1345,-4468.56949072389,1283.52799910641,"734",934.21639713653,3591.6189265839,899.681,55.611,28.195,28.195,55.753,"Cellulose Acetate Butyrate (CAB)",90.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4422.86455591944,1265.4145648581,1,83.6388740924696,0.587805333323419,FALSE
315,352,465,44.8776614997854,45.7960132735492,"MP_-1",11325,3650,3125,80.9,49.2,75,80.9,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4652,-1345,-4393.93415922847,1277.95081212826,"658",962.345708726855,3649.02568493151,17029.352,279.471,109.12,109.12,281.338,"Polyamide (PA)",28.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4394.73524432912,1322.82132320571,2,31.5297533817807,1.42334324523191,TRUE
316,353,276,30.0276367112834,30.5152123602403,"MP_-1",11350,8350,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",4677,3355,-4768.31632035729,-3397.33756592517,"19",606.423806971718,-1046.8471479024,750.064,34.915,32.091,31,40.307,"Cellulose Acetate Butyrate (CAB)",77.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4750.65714608426,-3373.0515096282,1,187.575014866256,0.160083349761127,FALSE
317,354,768,20.0148624962639,20.6626086902765,"MP_-1",11350,4150,2500,80.9,39.3,55,80.9,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",4677,-845,-4455.99384958123,782.240997818197,"280",892.30946354278,3090.45792620933,773.627,32.933,28.906,28.906,35.018,"Polyethylene naphtalate (PEN)",1.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4464.77148951319,764.253564483526,1,85.3264681803466,0.234568041114281,FALSE
318,355,74,23.0111900300511,23.6016924299758,"MP_-1",11350,8550,2500,60.4,52.7,50,60.4,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",4677,3555,-4783.18881896567,-3596.36511657962,"168",555.905859625828,-1255.80774828767,666.522,31.355,27.317,27.317,31.662,"Cellulose Acetate Butyrate (CAB)",91.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4801.17509343014,-3582.01211001347,1,192.260698151602,0.119687436128554,FALSE
319,356,158,23.9928281997396,24.4913651103191,"MP_-1",11400,7650,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",4727,2655,-4766.01946289156,-2697.02301398251,"329",568.535346462301,-362.558588398972,779.229,36.371,29.227,29.227,37.761,"Cellulose Acetate Butyrate (CAB)",89.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4788.54560659367,-2688.76295012478,1,397.765933645177,0.0603189619077388,FALSE
320,357,333,20.3178205865676,20.8353203272035,"MP_-1",11450,8725,1875,60.4,39.6,30,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",4777,3730,-4895.71603057523,-3763.07797409807,"297",451.999627016667,-1418.84294199486,572.435,36.633,21.244,20.955,36.633,"Polyvinyl Chloride (PVC)",65.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4905.08132603931,-3745.04730372066,1,204.261684936188,0.0994695632365654,FALSE
321,358,172,28.5205724512844,28.5898006349908,"MP_24",11625,3150,28750,238.6,153.4,192.5,238.6,"PET",0.888,"Comparstic Spotlight F2Ba Au 240926.csv",4952,-1845,-4655.29423868918,1797.82843667696,"193",704.589363746119,4095.65026487586,32592.521,249.366,176.886,174.968,256.952,"Polyethylene terephtalate (PET)",88.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4652.49158930985,1769.44590315006,1,541.777396529437,0.0526426030948945,FALSE
322,359,354,15.5517986315818,16.0018213452411,"MP_-1",11575,4825,1875,60.4,39.6,50,60.4,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",4902,-170,-4730.09452687078,127.254575293873,"70",620.201428975143,2439.46528654752,754.678,33.592,30.438,30.438,36.713,"Polyacrylamide/acrylate",59.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4736.87952408083,113.260924821716,1,65.1086620495332,0.238859133977448,FALSE
