Particle Name;Material;HQI;RamanSignal;FluorescenceSignal;Area [µm²];Aspect Ratio;CE Diameter [µm];Circularity;Convex Area [µm²];Convex Perimeter [µm];Convexity;Feret Max [µm];Feret Min [µm];Focus Z Position [µm];Length [µm];Num Pixels;Perimeter [µm];SE Volume [µm³];Solidity;Width [µm];Visual Center Point X [µm];Visual Center Point Y [µm];Visual Center Point Z [µm]
391;Polyvinyl Chloride (PVC);5.60;0.0101616376206958;30.1216012376882;331.696;0.705;20.551;0.439;506.524;85.164;0.579;30.850;21.693;18.250;30.773;1006.500;147.162;4544.368;0.655;21.693;8974.60697130176;-2490.62712034461;-13.2399997711182
530;Polytetrafluoroethylene (PTFE);5.57;0.284178869334367;72.5793194809165;334.991;0.383;20.652;0.445;629.118;109.496;0.750;47.238;18.139;9.030;47.409;1016.500;145.933;4612.262;0.532;18.139;10092.3165563296;1112.79510113442;-13.2399997711182
151;Polyvinyl Chloride (PVC);5.51;0;19.4630415151969;3238.523;0.338;64.214;0.655;3716.870;271.363;0.881;118.180;39.782;64.320;117.698;9827.000;307.905;138638.645;0.871;39.782;8460.81648409071;3261.53006608519;-13.2399997711182
286;Polytetrafluoroethylene (PTFE);5.48;0;14.4508375929763;406.999;0.425;22.764;0.379;1129.215;141.074;0.747;59.048;24.415;27.470;57.443;1235.000;188.798;6176.654;0.360;24.415;8570.46339253463;4100.24280554366;-13.2399997711182
64;Polytetrafluoroethylene (PTFE);5.38;0;15.0761896701025;578.367;0.973;27.137;0.867;613.134;90.060;0.916;31.574;25.673;27.470;28.240;1755.000;98.360;10463.297;0.943;27.470;3626.01929605562;5357.45081335616;-13.2399997711182
2;Polyvinyl Chloride (PVC);5.30;0.102484940843352;89.110952975603;721.393;0.955;30.307;0.856;776.923;101.105;0.909;34.696;29.277;-0.180;31.317;2189.000;111.186;14575.435;0.929;29.923;2395.21839708302;4381.53592144692;-13.2399997711182
379;Polytetrafluoroethylene (PTFE)    ;5.27;0;14.8091838110548;540.797;0.539;26.241;0.397;881.721;116.442;0.561;45.870;24.734;45.900;45.903;1641.000;207.446;9460.536;0.613;24.734;8921.21868603849;2095.59880404538;-13.2399997711182
727;Polyethylene naphtalate (PEN)   ;5.19;0.0316066383995895;52.178289029937;997.064;0.862;35.630;0.884;1032.656;115.440;0.912;39.756;32.880;27.470;38.157;3025.500;126.611;23683.649;0.966;32.880;7212.79355761383;2582.40811483305;-13.2399997711182
346;Polyphenylene sulphide (PPS)   ;5.11;18.4462649266138;1338.89691693917;1444.104;0.907;42.880;0.789;1534.896;144.654;0.847;49.071;40.669;27.470;45.630;4382.000;170.822;41282.067;0.941;41.396;1481.30280418918;2120.85777771832;-13.2399997711182
158;Polycarbonate (PC) ;4.95;70.9644004678598;2743.10330012017;1012.059;0.818;35.897;0.876;1052.924;117.785;0.915;41.575;33.065;-0.180;40.651;3071.000;128.768;24219.914;0.961;33.254;10327.1101979713;-2178.90842251712;-13.2399997711182
571;Polytetrafluoroethylene (PTFE)    ;4.81;0;6.63326772735841;945.819;0.582;34.702;0.505;1252.633;143.239;0.663;57.365;32.732;73.540;56.217;2870.000;216.041;21881.431;0.755;32.732;9046.93948681974;257.434401755137;-13.2399997711182
747;Polyethylene terephtalate (PET)   ;4.73;0.00462187902537492;27.987207959868;355.753;0.685;21.283;0.672;440.943;85.972;0.863;31.662;21.396;-9.400;31.246;1079.500;99.565;5047.622;0.807;21.396;11626.2251393775;919.908393086473;-13.2399997711182
621;Polycarbonate (PC)  ;4.64;10.2831791118387;564.60855127084;1376.216;0.528;41.860;0.798;1439.325;146.400;0.889;58.791;30.672;27.470;58.092;4176.000;164.721;38405.516;0.956;30.683;6348.24777689894;226.434752247432;-13.2399997711182
470;Polytetrafluoroethylene (PTFE);4.63;0;20.5571060180664;1439.655;0.598;42.814;0.757;1652.382;157.070;0.884;58.791;35.525;64.320;59.392;4368.500;177.768;41091.442;0.871;35.525;5416.53608891734;2844.75700048159;-13.2399997711182
380;Polyvinyl Chloride (PVC);4.61;0.204946973048969;71.0352276554056;654.164;0.761;28.860;0.424;900.176;114.907;0.537;41.907;28.725;18.250;37.771;1985.000;213.826;12586.171;0.727;28.725;7237.4784637033;1250.57132116866;-13.2399997711182
574;Polyphenylene sulphide (PPS)   ;4.53;0.0460390801723777;2356.44069763674;482.631;0.584;24.789;0.631;575.236;95.290;0.772;36.740;19.845;18.250;34.288;1464.500;123.364;7976.033;0.839;20.035;9584.2667449533;2750.60991679152;-13.2399997711182
52;Polycarbonate (PC) ;4.46;0.197043206672566;102.713999525791;385.083;0.503;22.143;0.836;405.680;78.143;0.939;31.835;16.048;-0.180;31.898;1168.500;83.213;5684.548;0.949;16.048;2233.33133854278;1561.71595141267;-13.2399997711182
180;Polyethylene naphtalate (PEN)   ;4.42;0;36.1568477313576;438.801;0.757;23.637;0.435;620.220;92.829;0.543;34.915;24.111;45.900;32.037;1331.500;170.879;6914.561;0.707;24.266;4831.56122135527;-1266.71503237372;-13.2399997711182
115;Polycarbonate (PC) ;4.34;0.701917796607951;136.824208850196;497.296;0.766;25.163;0.878;519.047;82.732;0.919;29.524;22.316;55.100;29.479;1509.000;90.044;8342.318;0.958;22.569;11000.4914733887;741.373374625428;-13.2399997711182
572;Polytetrafluoroethylene (PTFE)    ;4.34;0.287928358799011;93.3449178087168;441.931;0.900;23.721;0.742;478.677;80.158;0.799;29.409;22.727;18.250;26.101;1341.000;100.377;6988.694;0.923;23.499;9748.45007382744;1868.26804098887;-13.2399997711182
497;Polyethylene terephtalate (PET)   ;4.30;5.06677839263834;439.375453713752;800.980;0.965;31.935;0.916;823.060;102.244;0.934;33.221;31.465;36.680;32.722;2430.500;109.505;17052.824;0.973;31.574;1779.24388001324;-579.556134952911;-13.2399997711182
679;Polyether sulphone (PES)   ;4.24;0.0268762092488061;44.9866862156436;363.498;0.742;21.513;0.852;384.424;72.355;0.912;25.930;19.237;9.030;25.943;1103.000;79.351;5213.341;0.946;19.240;2229.88693304192;3656.4885635167;-13.2399997711182
5;Polytetrafluoroethylene (PTFE)    ;4.22;0;29.9574155014897;537.831;0.623;26.168;0.696;590.890;93.768;0.794;37.345;22.234;27.470;35.902;1632.000;118.157;9382.814;0.910;22.365;7932.67430729277;10.5853408604453;-13.2399997711182
521;Polytetrafluoroethylene (PTFE);4.21;0.00428051986898877;20.3214354732401;497.296;0.483;25.163;0.712;567.327;97.899;0.882;39.793;19.159;-0.180;39.648;1509.000;110.989;8342.318;0.877;19.159;5731.69919224568;4711.05071436216;-13.2399997711182
334;Polytetrafluoroethylene (PTFE);4.16;0;15.5591234713393;909.074;0.939;34.022;0.656;1020.463;118.831;0.730;39.939;34.711;55.100;37.769;2758.500;162.842;20618.751;0.891;35.458;8968.29222788352;-2415.42426690925;-13.2399997711182
63;Polyethylene naphtalate (PEN)   ;4.07;6.55658098072533;87.0860832971159;462.199;0.977;24.259;0.919;479.665;78.594;0.948;25.416;23.881;18.250;24.685;1402.500;82.934;7474.931;0.964;24.111;5213.31616436683;2454.39104371789;-13.2399997711182
351;Polyvinyl Chloride (PVC);4.04;0;26.1037097961589;334.991;0.973;20.652;0.927;345.207;66.660;0.952;22.592;19.625;27.470;21.241;1016.500;70.026;4612.262;0.970;20.666;8916.62614537068;-3789.74206175086;-13.2399997711182
124;Polyethylene naphtalate (PEN)   ;4.04;0.043329642860883;53.9200516360695;327.906;0.653;20.433;0.866;342.736;68.765;0.928;25.573;16.431;-9.400;25.160;995.000;74.086;4466.707;0.957;16.431;5431.46184608772;-2132.98301583904;-13.2399997711182
430;Polycarbonate (PC)  ;4.03;0.0105554821024631;62.4618000715731;656.306;0.871;28.907;0.899;677.562;93.932;0.930;33.416;26.866;36.680;30.888;1991.500;100.992;12648.043;0.969;26.908;10726.6612360706;1212.10879307577;-13.2399997711182
673;Polycarbonate (PC) ;4.01;0;46.8676866423988;653.505;0.925;28.846;0.838;685.801;95.202;0.880;33.286;27.624;-9.400;30.426;1983.000;108.136;12567.154;0.953;28.129;7297.75555996828;2655.3146979345;-13.2399997711182
713;Polytetrafluoroethylene (PTFE)    ;3.99;0.0263104477133252;84.4434775181175;473.404;0.854;24.551;0.864;498.944;80.327;0.900;26.957;22.931;18.250;26.840;1436.500;89.232;7748.387;0.949;22.931;3576.64948387668;2607.66708850599;-13.2399997711182
710;Polyvinyl Chloride (PVC);3.96;0.15896594172828;94.2133098939788;539.150;0.899;26.201;0.851;569.798;86.379;0.893;30.294;24.067;18.250;28.009;1636.000;96.736;9417.331;0.946;25.167;4195.49433886384;4479.70147822132;-13.2399997711182
425;Polyether sulphone (PES);3.91;0;13.7601998255016;516.905;0.931;25.654;0.588;652.516;95.559;0.697;36.456;24.838;36.680;29.929;1568.500;137.026;8840.558;0.792;27.862;4694.3590689045;-2529.66371602098;-13.2399997711182
290;Polycarbonate (PC) ;3.87;4.99200901716708;379.0275813453;1236.815;0.792;39.683;0.906;1270.429;128.229;0.932;45.109;35.741;-0.180;45.109;3753.000;137.559;32720.559;0.974;35.741;8847.73803535356;2163.33877889555;-13.2399997711182
88;Polyvinyl Chloride (PVC);3.84;0;18.5571997389397;706.398;0.907;29.990;0.862;758.962;99.752;0.913;32.862;29.720;55.100;32.778;2143.500;109.308;14123.362;0.931;29.723;2864.23161278293;-77.2469994113872;-13.2399997711182
444;Polyethylene terephtalate (PET)   ;3.78;1.10482726723515;216.460719786125;644.607;0.699;28.649;0.886;673.278;95.217;0.938;35.014;24.507;9.030;35.036;1956.000;101.525;12311.363;0.957;24.507;10338.5915496408;4841.93812339469;-13.2399997711182
378;Polytetrafluoroethylene (PTFE);3.73;0;33.7325236957131;547.553;0.721;26.404;0.833;578.202;90.894;0.913;35.686;22.979;45.900;32.662;1661.500;99.565;9638.365;0.947;23.558;8822.47906168061;1248.27505083476;-13.2399997711182
739;Polycarbonate (PC)  ;3.68;0;9.58244450546142;449.676;0.887;23.928;0.900;464.176;78.893;0.945;28.703;22.326;18.250;25.167;1364.500;83.492;7173.204;0.969;22.326;4548.54590270159;-3004.99167513913;-13.2399997711182
72;Polytetrafluoroethylene (PTFE);3.65;0;6.58832316871623;811.196;0.770;32.138;0.719;886.334;110.598;0.788;38.463;29.678;55.100;38.563;2461.500;140.389;17380.114;0.915;29.678;6602.55971637882;-3250.69260086687;-13.2399997711182
177;Polytetrafluoroethylene (PTFE)    ;3.59;0;24.0605832833707;712.824;0.500;30.126;0.716;836.572;118.668;0.898;48.796;23.363;55.100;46.725;2163.000;132.131;14316.526;0.852;23.363;11398.3203087375;-185.745772688356;-13.2399997711182
581;Polyethylene (PE)  ;3.50;5.71134380105354;506.070501373536;586.935;0.995;27.337;0.861;617.913;89.860;0.901;29.772;27.470;9.030;28.264;1781.000;99.705;10696.674;0.950;28.125;7629.56662321743;3764.41326921019;-13.2399997711182
97;Polyether sulphone (PES)   ;3.49;4.50307777547964;188.366019364017;443.250;0.504;23.756;0.279;963.450;124.133;0.463;49.292;24.960;18.250;49.528;1345.000;267.951;7019.987;0.460;24.960;5848.80897927479;4304.03679767765;-13.2399997711182
607;Polyvinyl Chloride (PVC);3.47;0.00387393245748157;16.0875134710972;470.767;0.644;24.483;0.637;539.314;89.569;0.742;34.145;21.290;45.900;33.438;1428.500;120.789;7683.750;0.873;21.539;5124.90975651152;3732.83955211901;-13.2399997711182
299;Polytetrafluoroethylene (PTFE)    ;3.20;0.50379056137944;83.1801736335652;448.358;0.919;23.893;0.814;480.819;79.507;0.862;26.700;23.537;18.250;25.990;1360.500;92.201;7141.685;0.932;23.877;3957.25629172129;5000.95484401755;-13.2399997711182
1;Polyethylene terephtalate (PET)   ;3.17;19.0047396335142;864.592109209731;150249.579;0.417;437.383;0.570;170805.154;1767.160;0.733;778.189;326.916;55.100;784.432;455918.500;2410.785;43811053.265;0.880;326.916;9359.80631981417;5325.87709626498;-13.2399997711182
235;Polytetrafluoroethylene (PTFE);2.90;0;32.8056041727756;664.050;0.720;29.077;0.686;827.180;109.635;0.824;39.793;26.784;27.470;37.224;2015.000;133.082;12872.575;0.803;26.784;4735.69193491478;5098.54633320848;-13.2399997711182
654;Polyvinyl Chloride (PVC);2.85;0;59.6729445265701;627.800;0.950;28.273;0.636;751.547;101.671;0.728;36.533;28.501;-9.400;30.043;1905.000;139.577;11833.013;0.835;28.537;7550.91936428121;-2862.0488468536;-13.2399997711182
548;Polytetrafluoroethylene (PTFE)    ;2.83;0;17.7671384223345;397.277;0.573;22.491;0.607;503.393;90.008;0.773;35.172;19.483;27.470;33.988;1205.500;116.475;5956.672;0.789;19.483;7015.88837648155;-2693.84704489512;-13.2399997711182
87;Polystyrene (PS);2.81;0;29.5010418521175;1413.950;0.858;42.430;0.743;1543.629;146.988;0.819;50.104;42.119;45.900;49.113;4290.500;179.392;39995.832;0.916;42.119;6315.5259246408;-2112.89065041738;-13.2399997711182
298;Polyethylene terephtalate (PET)   ;2.69;23.1226589008567;1604.89523781784;588.747;0.486;27.379;0.800;632.908;100.306;0.933;39.375;19.372;18.250;39.879;1786.500;107.487;10746.261;0.930;19.372;7317.27385780647;2163.33877889555;-13.2399997711182
253;Polyethylene naphtalate (PEN)   ;2.57;0;23.2815488145435;1169.915;0.890;38.595;0.835;1220.337;125.653;0.865;42.298;36.128;9.030;40.593;3550.000;145.202;30102.003;0.959;36.128;8854.62684635527;4124.35364404966;-13.2399997711182
388;Polyether sulphone (PES)   ;2.56;0;92.8344824537835;740.836;0.723;30.713;0.850;789.775;106.061;0.934;40.563;26.416;-0.180;38.157;2248.000;113.564;15168.664;0.938;27.603;10296.684616047;2090.43219579409;-13.2399997711182
146;Polyethylene terephtalate (PET)   ;2.55;0.00604685765488857;30.6289738100272;649.550;0.627;28.758;0.882;673.113;97.211;0.949;36.969;23.215;64.320;37.007;1971.000;102.477;12453.253;0.965;23.215;9524.56371627179;1484.21682764341;-13.2399997711182
774;Polyacrylamide/acrylate   ;2.55;10.3358913554583;998.27102918855;986.189;0.733;35.435;0.747;1119.658;125.334;0.841;44.008;31.896;9.030;43.492;2992.500;148.983;23297.221;0.881;31.896;10480.9603103429;45.0293958690072;-13.2399997711182
267;Polytetrafluoroethylene (PTFE)    ;2.29;0;151.228486252854;1153.108;0.682;38.317;0.594;1406.205;146.052;0.720;57.236;34.540;36.680;50.757;3499.000;202.739;29455.662;0.820;34.638;7820.15706093147;3102.51334546233;-13.2399997711182
354;Polyvinyl Chloride (PVC);2.17;0;22.8635901075266;341.912;0.733;20.865;0.748;383.106;74.404;0.849;29.455;18.736;-9.400;25.845;1037.500;87.609;4755.925;0.892;18.932;11045.8428124833;-1499.21240368151;-13.2399997711182
114;Polyethylene terephtalate (PET)   ;2.09;0;39.0684993017775;354.600;0.562;21.248;0.802;383.765;77.394;0.929;31.000;16.775;-9.400;29.835;1076.000;83.271;5023.094;0.924;16.775;8653.12912455518;747.688118043664;-13.2399997711182
206;Polyethylene naphtalate (PEN)   ;2.08;0;33.9306563512889;543.763;0.552;26.312;0.750;580.014;94.150;0.854;36.969;20.380;55.100;36.939;1650.000;110.235;9538.472;0.938;20.380;8282.85553321315;2271.26348458904;-13.2399997711182
755;Polycarbonate (PC)  ;1.97;0.00686064610212802;47.9720686434421;683.824;0.415;29.507;0.590;881.062;127.627;0.812;52.814;22.516;-9.400;54.294;2075.000;157.241;13451.788;0.776;22.516;7871.82314344431;3558.89707432577;-13.2399997711182
280;Polyethylene naphtalate (PEN)   ;1.95;0.103674840032255;65.7238355948522;773.627;0.878;31.385;0.892;805.759;102.734;0.929;35.018;28.906;-9.400;32.933;2347.500;110.537;16186.810;0.960;28.906;892.30946354278;3090.45792620933;-13.2399997711182
65;Polyethylene terephtalate (PET)   ;1.89;0;60.5287917599921;810.867;0.762;32.131;0.744;883.863;111.344;0.821;41.810;29.173;-9.400;38.719;2460.500;135.599;17369.524;0.917;29.498;5508.96096985698;2446.35409754923;-13.2399997711182
520;Polyphenylene sulphide (PPS)   ;1.86;0;9.68766357176425;376.515;0.631;21.895;0.692;495.154;86.731;0.873;31.000;19.015;55.100;30.377;1142.500;99.368;5495.879;0.760;19.165;10210.0004109422;-615.7223927119;-13.2399997711182
644;Polycarbonate (PC) ;1.86;0;17.3794305100837;1772.834;0.695;47.510;0.427;2372.292;187.607;0.536;75.203;45.955;64.320;66.434;5379.500;349.819;56152.066;0.747;46.164;4328.67801823027;2662.20350893622;-13.2399997711182
441;Polyvinyl Chloride (PVC);1.83;0.0173875946781271;38.4103046857;536.184;0.833;26.128;0.853;560.406;88.912;0.924;34.444;22.792;36.680;30.052;1627.000;96.260;9339.727;0.957;25.020;5304.01884255604;3938.9298145869;-13.2399997711182
128;Polystyrene (PS)  ;1.76;1.93229528023155;164.784686704743;317.854;0.991;20.117;0.836;336.804;65.851;0.871;21.822;20.282;27.470;20.599;964.500;75.570;4262.911;0.944;20.411;6235.15646295416;3326.97377060146;-13.2399997711182
302;Polytetrafluoroethylene (PTFE)    ;1.66;0.0933809254827832;102.60191805433;621.868;0.750;28.139;0.829;643.453;96.395;0.904;38.969;22.939;-9.400;34.330;1887.000;106.594;11665.698;0.966;25.757;3981.36713022728;1318.31129601884;-13.2399997711182
364;Polytetrafluoroethylene (PTFE)    ;1.59;0;103.96068503454;395.135;0.678;22.430;0.816;422.158;77.894;0.902;29.011;19.079;-9.400;28.212;1199.000;86.403;5908.560;0.936;19.113;9561.30404161426;-2452.16459225171;-13.2399997711182
318;Polytetrafluoroethylene (PTFE)    ;1.55;0;35.730836781356;629.283;0.925;28.306;0.783;666.193;96.763;0.852;31.578;28.129;36.680;30.426;1909.500;113.622;11874.966;0.945;28.129;8293.18874971571;-352.225371896404;-13.2399997711182
164;Polycarbonate (PC) ;1.46;0.237200575923153;83.0568602411101;643.124;0.661;28.616;0.822;693.216;100.705;0.921;39.280;23.208;-0.180;36.831;1951.500;109.308;12268.902;0.928;24.350;7700.17693598498;3259.80786333476;-13.2399997711182
77;Polyethylene naphtalate (PEN)   ;1.37;0.826752506695868;75.6198479700983;445.392;0.935;23.814;0.873;467.142;77.403;0.903;25.219;23.544;27.470;25.167;1351.500;85.706;7070.937;0.953;23.544;6832.18674976922;5337.3584479345;-13.2399997711182
172;Polytetrafluoroethylene (PTFE);1.30;0.00572427539978845;29.5875256617651;617.583;0.512;28.042;0.572;709.364;103.526;0.672;42.048;21.421;36.680;41.891;1874.000;154.109;11545.354;0.871;21.429;4119.717417845;-181.727299604024;-13.2399997711182
400;Polyvinyl Chloride (PVC);1.25;460.046177268348;11474.5363933164;1502.764;0.914;43.742;0.798;1587.954;143.427;0.833;49.706;41.333;18.250;46.865;4560.000;172.282;43822.801;0.946;42.858;8344.28076464508;446.30263671875;-13.2399997711182
643;Polyethylene naphtalate (PEN)   ;1.24;0;20.9182792029496;415.897;0.680;23.012;0.783;440.943;78.067;0.845;29.267;19.518;55.100;28.703;1262.000;92.340;6380.312;0.943;19.518;5243.16767870758;204.046116491866;-13.2399997711182
503;Polycarbonate (PC)  ;1.20;0;37.8930875762858;702.279;0.381;29.903;0.722;761.598;114.950;0.883;49.357;18.875;45.900;49.508;2131.000;130.113;14000.000;0.922;18.875;9039.47660823455;1146.09102097603;-13.2399997711182
56;Polyethylene terephtalate (PET)   ;1.15;0.990139140520275;187.711947320933;988.331;0.897;35.474;0.711;1074.509;120.777;0.770;45.351;31.960;36.680;38.759;2999.000;156.765;23373.167;0.920;34.754;11786.3899951673;-50.8398905714894;-13.2399997711182
182;Polycarbonate (PC) ;1.13;0;6.96174576582921;1223.632;0.810;39.471;0.750;1334.198;135.399;0.819;50.319;36.531;45.900;45.784;3713.000;165.393;32198.845;0.917;37.097;2128.27697076666;-190.912380939641;-13.2399997711182
362;Polytetrafluoroethylene (PTFE)    ;1.13;0;15.4899874321577;775.440;0.769;31.422;0.852;825.697;106.988;0.923;38.563;28.719;64.320;38.289;2353.000;115.860;16243.730;0.939;29.432;10079.1130019096;1257.46013217038;-13.2399997711182
590;Polyether sulphone (PES)   ;0.66;0.0113285054470195;36.8357077181819;399.419;0.879;22.551;0.878;419.686;75.189;0.932;26.063;21.163;55.100;24.087;1212.000;80.696;6004.914;0.952;21.163;10871.90033469;1857.9348244863;-13.2399997711182
155;Polycarbonate (PC) ;0.45;0.495227394410816;162.069600777716;1194.137;0.687;38.993;0.843;1248.019;129.862;0.894;48.470;33.063;-9.400;48.186;3623.500;145.260;31041.684;0.957;33.100;3592.14930863053;4253.51885033176;-13.2399997711182
231;Polypropylene (PP) Lab bench;0.34;0;35.644398359447;668.499;0.675;29.175;0.786;742.484;106.081;0.909;40.185;25.894;36.680;38.555;2028.500;116.672;13002.157;0.900;26.031;10752.494277327;3151.30909005779;-13.2399997711182
184;Polypropylene (PP) Lab bench;0.34;0.669017883791681;376.470109709466;1171.893;0.584;38.628;0.664;1454.814;149.595;0.818;60.845;31.973;-9.400;55.137;3556.000;182.778;30178.351;0.806;32.186;3717.87010941178;1427.95820446276;-13.2399997711182
436;Polypropylene (PP) Lab bench;0.33;2.58789181134017;74.3633034018345;1188.700;0.876;38.904;0.886;1232.201;125.906;0.913;43.785;36.991;18.250;42.275;3607.000;137.953;30829.898;0.965;37.018;964.641979060759;1201.20150898973;-13.2399997711182
149;Polyethylene (PE)  ;0.01;0;10.3559949941354;495.154;0.574;25.109;0.542;594.350;92.787;0.637;35.592;20.270;36.680;35.358;1502.500;145.654;8288.474;0.833;20.289;7635.88136663566;-2161.11232742937;-13.2399997711182
306;Polyethylene (PE);0.01;0;21.6260136867656;656.636;0.615;28.915;0.720;790.599;107.813;0.855;40.846;24.976;36.680;40.626;1992.500;126.136;12657.571;0.831;24.976;4142.68012118404;-336.725547142551;-13.2399997711182
